6.45,113.20,0.256
6.45,113.22,0.256
6.45,113.23,0.256
6.45,113.25,0.256
6.45,113.27,0.256
6.46,113.29,0.256
6.46,113.30,0.256
6.46,113.32,0.256
6.46,113.34,0.256
6.46,113.35,0.256
6.46,113.37,0.256
6.47,113.39,0.256
6.47,113.40,0.256
6.47,113.42,0.256
6.47,113.44,0.256
6.47,113.45,0.256
6.48,113.47,0.256
6.48,113.49,0.256
6.48,113.50,0.256
6.48,113.52,0.256
6.48,113.54,0.256
6.48,113.55,0.256
6.49,113.57,0.256
6.49,113.59,0.256
6.49,113.60,0.256
6.49,113.62,0.256
6.49,113.64,0.256
6.49,113.65,0.257
6.50,113.67,0.257
6.50,113.69,0.257
6.50,113.70,0.257
6.50,113.72,0.257
6.50,113.74,0.257
6.50,113.75,0.257
6.50,113.77,0.257
6.51,113.79,0.257
6.51,113.80,0.257
6.51,113.82,0.257
6.51,113.84,0.257
6.51,113.85,0.257
6.51,113.87,0.257
6.52,113.89,0.257
6.52,113.90,0.257
6.52,113.92,0.257
6.52,113.94,0.257
6.52,113.95,0.257
6.53,113.97,0.257
6.53,113.99,0.257
6.53,114.00,0.257
6.53,114.02,0.257
6.53,114.04,0.257
6.53,114.05,0.257
6.54,114.07,0.257
6.54,114.09,0.257
6.54,114.10,0.257
6.54,114.12,0.257
6.54,114.14,0.257
6.54,114.15,0.257
6.55,114.17,0.257
6.55,114.19,0.257
6.55,114.20,0.257
6.55,114.22,0.257
6.55,114.24,0.257
6.55,114.25,0.257
6.55,114.27,0.257
6.56,114.29,0.257
6.56,114.30,0.257
6.56,114.32,0.257
6.56,114.34,0.257
6.56,114.35,0.257
6.56,114.37,0.257
6.57,114.39,0.257
6.57,114.40,0.257
6.57,114.42,0.257
6.57,114.44,0.257
6.57,114.45,0.257
6.58,114.47,0.257
6.58,114.49,0.257
6.58,114.50,0.257
6.58,114.52,0.257
6.58,114.54,0.257
6.58,114.55,0.257
6.59,114.57,0.257
6.59,114.59,0.257
6.59,114.60,0.257
6.59,114.62,0.257
6.59,114.64,0.257
6.59,114.65,0.257
6.60,114.67,0.257
6.60,114.69,0.257
6.60,114.70,0.257
6.60,114.72,0.257
6.60,114.74,0.257
6.60,114.75,0.257
6.60,114.77,0.257
6.61,114.79,0.257
6.61,114.80,0.257
6.61,114.82,0.257
6.61,114.84,0.257
6.61,114.85,0.257
6.61,114.87,0.257
6.62,114.89,0.257
6.62,114.90,0.257
6.62,114.92,0.257
6.62,114.94,0.257
6.62,114.95,0.257
6.63,114.97,0.258
6.63,114.99,0.258
6.63,115.00,0.258
6.63,115.02,0.258
6.63,115.04,0.258
6.63,115.05,0.258
6.64,115.07,0.258
6.64,115.09,0.258
6.64,115.10,0.258
6.64,115.12,0.258
6.64,115.14,0.258
6.64,115.15,0.258
6.65,115.17,0.258
6.65,115.19,0.258
6.65,115.20,0.258
6.65,115.22,0.258
6.65,115.24,0.258
6.65,115.25,0.258
6.65,115.27,0.258
6.66,115.29,0.258
6.66,115.30,0.258
6.66,115.32,0.258
6.66,115.34,0.258
6.66,115.35,0.258
6.66,115.37,0.258
6.67,115.39,0.258
6.67,115.40,0.258
6.67,115.42,0.258
6.67,115.44,0.258
6.67,115.45,0.258
6.68,115.47,0.258
6.68,115.49,0.258
6.68,115.50,0.258
6.68,115.52,0.258
6.68,115.54,0.258
6.68,115.55,0.258
6.69,115.57,0.258
6.69,115.59,0.258
6.69,115.60,0.258
6.69,115.62,0.258
6.69,115.64,0.258
6.69,115.65,0.258
6.70,115.67,0.258
6.70,115.69,0.258
6.70,115.70,0.258
6.70,115.72,0.258
6.70,115.74,0.258
6.70,115.75,0.258
6.70,115.77,0.258
6.71,115.79,0.258
6.71,115.80,0.258
6.71,115.82,0.258
6.71,115.84,0.258
6.71,115.85,0.258
6.71,115.87,0.258
6.72,115.89,0.258
6.72,115.90,0.258
6.72,115.92,0.258
6.72,115.94,0.258
6.72,115.95,0.258
6.73,115.97,0.259
6.73,115.99,0.259
6.73,116.00,0.259
6.73,116.02,0.259
6.73,116.04,0.259
6.73,116.05,0.259
6.74,116.07,0.259
6.74,116.09,0.259
6.74,116.10,0.259
6.74,116.12,0.259
6.74,116.14,0.259
6.74,116.15,0.259
6.75,116.17,0.259
6.75,116.19,0.259
6.75,116.20,0.259
6.75,116.22,0.259
6.75,116.24,0.259
6.75,116.25,0.259
6.75,116.27,0.259
6.76,116.29,0.259
6.76,116.30,0.259
6.76,116.32,0.259
6.76,116.34,0.259
6.76,116.35,0.259
6.76,116.37,0.259
6.77,116.39,0.259
6.77,116.40,0.259
6.77,116.42,0.259
6.77,116.44,0.259
6.77,116.45,0.259
6.78,116.47,0.259
6.78,116.49,0.259
6.78,116.50,0.259
6.78,116.52,0.259
6.78,116.54,0.259
6.78,116.55,0.259
6.79,116.57,0.259
6.79,116.59,0.259
6.79,116.60,0.259
6.79,116.62,0.259
6.79,116.64,0.259
6.79,116.65,0.259
6.80,116.67,0.259
6.80,116.69,0.259
6.80,116.70,0.259
6.80,116.72,0.259
6.80,116.74,0.259
6.80,116.75,0.259
6.80,116.77,0.259
6.81,116.79,0.259
6.81,116.80,0.259
6.81,116.82,0.259
6.81,116.84,0.259
6.81,116.85,0.259
6.81,116.87,0.259
6.82,116.89,0.259
6.82,116.90,0.259
6.82,116.92,0.259
6.82,116.94,0.259
6.82,116.95,0.259
6.83,116.97,0.259
6.83,116.99,0.259
6.83,117.00,0.259
6.83,117.02,0.259
6.83,117.04,0.259
6.83,117.05,0.259
6.84,117.07,0.259
6.84,117.09,0.259
6.84,117.10,0.259
6.84,117.12,0.260
6.84,117.14,0.260
6.84,117.15,0.260
6.85,117.17,0.260
6.85,117.19,0.260
6.85,117.20,0.260
6.85,117.22,0.260
6.85,117.24,0.260
6.85,117.25,0.260
6.85,117.27,0.260
6.86,117.29,0.260
6.86,117.30,0.260
6.86,117.32,0.260
6.86,117.34,0.260
6.86,117.35,0.260
6.86,117.37,0.260
6.87,117.39,0.260
6.87,117.40,0.260
6.87,117.42,0.260
6.87,117.44,0.260
6.87,117.45,0.260
6.88,117.47,0.260
6.88,117.49,0.260
6.88,117.50,0.260
6.88,117.52,0.260
6.88,117.54,0.260
6.88,117.55,0.260
6.89,117.57,0.260
6.89,117.59,0.260
6.89,117.60,0.260
6.89,117.62,0.260
6.89,117.64,0.260
6.89,117.65,0.260
6.90,117.67,0.260
6.90,117.69,0.260
6.90,117.70,0.260
6.90,117.72,0.260
6.90,117.74,0.260
6.90,117.75,0.260
6.90,117.77,0.260
6.91,117.79,0.260
6.91,117.80,0.260
6.91,117.82,0.260
6.91,117.84,0.260
6.91,117.85,0.260
6.91,117.87,0.260
6.92,117.89,0.260
6.92,117.90,0.260
6.92,117.92,0.260
6.92,117.94,0.260
6.92,117.95,0.260
6.93,117.97,0.260
6.93,117.99,0.260
6.93,118.00,0.261
6.93,118.02,0.261
6.93,118.04,0.261
6.93,118.05,0.261
6.94,118.07,0.261
6.94,118.09,0.261
6.94,118.10,0.261
6.94,118.12,0.261
6.94,118.14,0.261
6.94,118.15,0.261
6.95,118.17,0.261
6.95,118.19,0.261
6.95,118.21,0.261
6.95,118.22,0.261
6.95,118.24,0.261
6.95,118.25,0.261
6.95,118.27,0.261
6.96,118.29,0.261
6.96,118.30,0.261
6.96,118.32,0.261
6.96,118.34,0.261
6.96,118.35,0.261
6.96,118.37,0.261
6.97,118.39,0.261
6.97,118.41,0.261
6.97,118.42,0.261
6.97,118.44,0.261
6.97,118.46,0.261
6.98,118.47,0.261
6.98,118.49,0.261
6.98,118.50,0.261
6.98,118.52,0.261
6.98,118.54,0.261
6.98,118.55,0.261
6.99,118.57,0.261
6.99,118.59,0.261
6.99,118.60,0.261
6.99,118.62,0.261
6.99,118.64,0.261
6.99,118.65,0.261
7.00,118.67,0.261
7.00,118.69,0.261
7.00,118.70,0.261
7.00,118.72,0.261
7.00,118.74,0.261
7.00,118.76,0.261
7.00,118.77,0.261
7.01,118.79,0.261
7.01,118.80,0.261
7.01,118.82,0.261
7.01,118.84,0.261
7.01,118.85,0.261
7.01,118.87,0.261
7.02,118.89,0.261
7.02,118.90,0.262
7.02,118.92,0.262
7.02,118.94,0.262
7.02,118.95,0.262
7.03,118.97,0.262
7.03,118.99,0.262
7.03,119.00,0.262
7.03,119.02,0.262
7.03,119.04,0.262
7.03,119.06,0.262
7.04,119.07,0.262
7.04,119.09,0.262
7.04,119.11,0.262
7.04,119.12,0.262
7.04,119.14,0.262
7.04,119.15,0.262
7.05,119.17,0.262
7.05,119.19,0.262
7.05,119.20,0.262
7.05,119.22,0.262
7.05,119.24,0.262
7.05,119.25,0.262
7.05,119.27,0.262
7.06,119.29,0.262
7.06,119.31,0.262
7.06,119.32,0.262
7.06,119.34,0.262
7.06,119.36,0.262
7.06,119.37,0.262
7.07,119.39,0.262
7.07,119.40,0.262
7.07,119.42,0.262
7.07,119.44,0.262
7.07,119.46,0.262
7.08,119.47,0.262
7.08,119.49,0.262
7.08,119.51,0.262
7.08,119.52,0.262
7.08,119.54,0.262
7.08,119.55,0.262
7.09,119.57,0.262
7.09,119.59,0.262
7.09,119.61,0.262
7.09,119.62,0.262
7.09,119.64,0.263
7.09,119.66,0.263
7.10,119.67,0.263
7.10,119.69,0.263
7.10,119.71,0.263
7.10,119.72,0.263
7.10,119.74,0.263
7.10,119.75,0.263
7.10,119.77,0.263
7.11,119.79,0.263
7.11,119.81,0.263
7.11,119.82,0.263
7.11,119.84,0.263
7.11,119.86,0.263
7.11,119.87,0.263
7.12,119.89,0.263
7.12,119.90,0.263
7.12,119.92,0.263
7.12,119.94,0.263
7.12,119.95,0.263
7.13,119.97,0.263
7.13,119.99,0.263
7.13,120.00,0.263
7.13,120.02,0.263
7.13,120.04,0.263
7.13,120.05,0.263
7.14,120.07,0.263
7.14,120.09,0.263
7.14,120.11,0.263
7.14,120.12,0.263
7.14,120.14,0.263
7.14,120.16,0.263
7.15,120.17,0.263
7.15,120.19,0.263
7.15,120.21,0.263
7.15,120.22,0.263
7.15,120.24,0.263
7.15,120.25,0.264
7.15,120.27,0.264
7.16,120.29,0.264
7.16,120.31,0.264
7.16,120.32,0.264
7.16,120.34,0.264
7.16,120.36,0.264
7.16,120.37,0.264
7.17,120.39,0.264
7.17,120.41,0.264
7.17,120.42,0.264
7.17,120.44,0.264
7.17,120.46,0.264
7.18,120.47,0.264
7.18,120.49,0.264
7.18,120.50,0.264
7.18,120.52,0.264
7.18,120.54,0.264
7.18,120.56,0.264
7.19,120.57,0.264
7.19,120.59,0.264
7.19,120.61,0.264
7.19,120.62,0.264
7.19,120.64,0.264
7.19,120.66,0.264
7.20,120.67,0.264
7.20,120.69,0.265
7.20,120.70,0.265
7.20,120.72,0.265
7.20,120.74,0.265
7.20,120.76,0.265
7.20,120.77,0.265
7.21,120.79,0.265
7.21,120.81,0.265
7.21,120.82,0.265
7.21,120.84,0.265
7.21,120.86,0.265
7.21,120.87,0.265
7.22,120.89,0.265
7.22,120.91,0.265
7.22,120.92,0.265
7.22,120.94,0.265
7.22,120.95,0.266
7.23,120.97,0.266
7.23,120.99,0.266
7.23,121.01,0.266
7.23,121.02,0.266
7.23,121.04,0.266
7.23,121.06,0.266
7.24,121.07,0.266
7.24,121.09,0.266
7.24,121.11,0.266
7.24,121.12,0.266
7.24,121.14,0.266
7.24,121.15,0.266
7.25,121.17,0.266
7.25,121.19,0.266
7.25,121.21,0.266
7.25,121.22,0.266
7.25,121.24,0.266
7.25,121.25,0.267
7.25,121.27,0.267
7.26,121.29,0.267
7.26,121.31,0.267
7.26,121.32,0.267
7.26,121.34,0.267
7.26,121.35,0.267
7.26,121.37,0.267
7.27,121.39,0.267
7.27,121.41,0.267
7.27,121.42,0.267
7.27,121.44,0.268
7.27,121.46,0.268
7.28,121.47,0.268
7.28,121.49,0.269
7.28,121.50,0.269
7.28,121.52,0.270
7.28,121.54,0.271
7.28,121.56,0.271
7.29,121.57,0.271
7.29,121.59,0.272
7.29,121.61,0.272
7.29,121.62,0.272
7.29,121.64,0.272
7.29,121.65,0.273
7.30,121.67,0.274
7.30,121.69,0.275
7.30,121.70,0.276
7.30,121.72,0.277
7.30,121.74,0.279
7.30,121.75,0.280
7.30,121.77,0.281
7.31,121.79,0.282
7.31,121.80,0.283
7.31,121.82,0.285
7.31,121.84,0.287
7.31,121.85,0.289
7.31,121.87,0.292
7.32,121.89,0.295
7.32,121.90,0.299
7.32,121.92,0.302
7.32,121.94,0.306
7.32,121.95,0.310
7.33,121.97,0.314
7.33,121.99,0.319
7.33,122.00,0.324
7.33,122.02,0.330
7.33,122.04,0.337
7.33,122.05,0.344
7.34,122.07,0.354
7.34,122.09,0.366
7.34,122.10,0.381
7.34,122.12,0.399
7.34,122.13,0.421
7.34,122.15,0.449
7.35,122.17,0.486
7.35,122.18,0.530
7.35,122.20,0.583
7.35,122.21,0.644
7.35,122.23,0.716
7.35,122.24,0.799
7.35,122.25,0.894
7.36,122.27,1.002
7.36,122.28,1.123
7.36,122.29,1.258
7.36,122.30,1.404
7.36,122.31,1.557
7.36,122.32,1.713
7.37,122.33,1.866
7.37,122.34,2.014
7.37,122.35,2.155
7.37,122.35,2.286
7.37,122.36,2.403
7.38,122.37,2.505
7.38,122.38,2.596
7.38,122.38,2.676
7.38,122.39,2.747
7.38,122.40,2.808
7.38,122.40,2.859
7.39,122.41,2.902
7.39,122.42,2.940
7.39,122.42,2.981
7.39,122.43,3.027
7.39,122.44,3.082
7.39,122.44,3.142
7.40,122.45,3.208
7.40,122.46,3.278
7.40,122.46,3.347
7.40,122.47,3.415
7.40,122.48,3.479
7.40,122.48,3.538
7.40,122.49,3.589
7.41,122.50,3.635
7.41,122.51,3.678
7.41,122.51,3.722
7.41,122.52,3.769
7.41,122.53,3.817
7.41,122.53,3.866
7.42,122.54,3.916
7.42,122.55,3.969
7.42,122.55,4.025
7.42,122.56,4.082
7.42,122.57,4.136
7.43,122.58,4.191
7.43,122.58,4.247
7.43,122.59,4.305
7.43,122.60,4.365
7.43,122.60,4.427
7.43,122.61,4.485
7.44,122.62,4.541
7.44,122.62,4.597
7.44,122.63,4.651
7.44,122.64,4.707
7.44,122.64,4.763
7.44,122.65,4.824
7.45,122.66,4.892
7.45,122.67,4.966
7.45,122.67,5.047
7.45,122.68,5.136
7.45,122.68,5.230
7.45,122.69,5.325
7.45,122.70,5.422
7.46,122.70,5.518
7.46,122.71,5.612
7.46,122.71,5.702
7.46,122.72,5.788
7.46,122.72,5.872
7.46,122.73,5.952
7.47,122.73,6.026
7.47,122.74,6.094
7.47,122.74,6.154
7.47,122.74,6.204
7.47,122.75,6.247
7.48,122.75,6.283
7.48,122.76,6.313
7.48,122.77,6.338
7.48,122.77,6.359
7.48,122.78,6.378
7.48,122.78,6.395
7.49,122.79,6.412
7.49,122.80,6.430
7.49,122.80,6.451
7.49,122.81,6.477
7.49,122.82,6.509
7.49,122.83,6.545
7.50,122.84,6.586
7.50,122.84,6.628
7.50,122.85,6.674
7.50,122.86,6.720
7.50,122.86,6.762
7.50,122.87,6.799
7.50,122.88,6.830
7.51,122.89,6.854
7.51,122.90,6.872
7.51,122.90,6.884
7.51,122.91,6.890
7.51,122.92,6.890
7.51,122.93,6.884
7.52,122.94,6.875
7.52,122.95,6.866
7.52,122.96,6.855
7.52,122.97,6.841
7.52,122.98,6.824
7.53,122.99,6.807
7.53,123.00,6.789
7.53,123.01,6.770
7.53,123.02,6.752
7.53,123.04,6.733
7.53,123.05,6.713
7.54,123.06,6.692
7.54,123.08,6.671
7.54,123.09,6.651
7.54,123.10,6.633
7.54,123.11,6.618
7.54,123.13,6.610
7.55,123.14,6.606
7.55,123.15,6.609
7.55,123.17,6.616
7.55,123.18,6.629
7.55,123.20,6.648
7.55,123.21,6.670
7.55,123.22,6.697
7.56,123.24,6.726
7.56,123.25,6.763
7.56,123.26,6.813
7.56,123.28,6.879
7.56,123.29,6.956
7.56,123.30,7.041
7.57,123.31,7.128
7.57,123.32,7.215
7.57,123.34,7.291
7.57,123.35,7.351
7.57,123.36,7.390
7.58,123.37,7.411
7.58,123.38,7.417
7.58,123.39,7.420
7.58,123.40,7.429
7.58,123.41,7.446
7.58,123.43,7.470
7.59,123.44,7.501
7.59,123.45,7.534
7.59,123.46,7.571
7.59,123.47,7.607
7.59,123.48,7.634
7.59,123.50,7.648
7.60,123.51,7.652
7.60,123.52,7.647
7.60,123.53,7.638
7.60,123.55,7.626
7.60,123.56,7.621
7.60,123.57,7.626
7.60,123.58,7.638
7.61,123.60,7.663
7.61,123.61,7.705
7.61,123.62,7.768
7.61,123.63,7.848
7.61,123.65,7.935
7.61,123.66,8.025
7.62,123.67,8.111
7.62,123.68,8.184
7.62,123.69,8.242
7.62,123.70,8.285
7.62,123.71,8.308
7.63,123.72,8.311
7.63,123.73,8.300
7.63,123.74,8.277
7.63,123.75,8.249
7.63,123.77,8.219
7.63,123.78,8.194
7.64,123.79,8.177
7.64,123.80,8.167
7.64,123.82,8.164
7.64,123.83,8.167
7.64,123.85,8.175
7.64,123.86,8.187
7.65,123.87,8.202
7.65,123.88,8.213
7.65,123.90,8.221
7.65,123.91,8.225
7.65,123.92,8.225
7.65,123.94,8.225
7.65,123.95,8.229
7.66,123.96,8.240
7.66,123.98,8.261
7.66,123.99,8.293
7.66,124.01,8.336
7.66,124.02,8.387
7.66,124.03,8.434
7.67,124.04,8.468
7.67,124.06,8.479
7.67,124.07,8.462
7.67,124.08,8.418
7.67,124.10,8.346
7.68,124.11,8.248
7.68,124.13,8.130
7.68,124.14,7.999
7.68,124.16,7.863
7.68,124.18,7.728
7.68,124.20,7.598
7.69,124.22,7.473
7.69,124.24,7.353
7.69,124.26,7.234
7.69,124.28,7.115
7.69,124.30,6.994
7.69,124.32,6.872
7.70,124.34,6.746
7.70,124.37,6.614
7.70,124.39,6.473
7.70,124.42,6.320
7.70,124.44,6.158
7.70,124.46,5.991
7.70,124.49,5.822
7.71,124.52,5.652
7.71,124.55,5.486
7.71,124.57,5.331
7.71,124.60,5.192
7.71,124.63,5.073
7.71,124.66,4.970
7.72,124.69,4.880
7.72,124.72,4.798
7.72,124.75,4.721
7.72,124.78,4.647
7.72,124.81,4.578
7.73,124.83,4.514
7.73,124.86,4.455
7.73,124.89,4.403
7.73,124.92,4.359
7.73,124.95,4.324
7.73,124.98,4.298
7.74,125.00,4.278
7.74,125.03,4.258
7.74,125.06,4.237
7.74,125.09,4.209
7.74,125.11,4.165
7.74,125.14,4.100
7.75,125.17,4.007
7.75,125.19,3.885
7.75,125.22,3.735
7.75,125.25,3.563
7.75,125.28,3.377
7.75,125.31,3.186
7.75,125.34,2.998
7.76,125.38,2.822
7.76,125.41,2.667
7.76,125.44,2.535
7.76,125.47,2.425
7.76,125.50,2.335
7.76,125.54,2.258
7.77,125.57,2.194
7.77,125.60,2.137
7.77,125.63,2.085
7.77,125.66,2.037
7.77,125.70,1.993
7.78,125.73,1.950
7.78,125.76,1.911
7.78,125.79,1.875
7.78,125.82,1.842
7.78,125.85,1.810
7.78,125.88,1.779
7.79,125.91,1.750
7.79,125.93,1.721
7.79,125.96,1.694
7.79,125.99,1.666
7.79,126.02,1.639
7.79,126.05,1.614
7.80,126.08,1.589
7.80,126.10,1.566
7.80,126.13,1.543
7.80,126.16,1.521
7.80,126.19,1.499
7.80,126.21,1.476
7.80,126.24,1.455
7.81,126.27,1.433
7.81,126.29,1.411
7.81,126.32,1.391
7.81,126.35,1.370
7.81,126.37,1.350
7.81,126.40,1.331
7.82,126.42,1.312
7.82,126.45,1.294
7.82,126.47,1.276
7.82,126.50,1.258
7.82,126.52,1.242
7.83,126.55,1.225
7.83,126.57,1.209
7.83,126.60,1.193
7.83,126.62,1.177
7.83,126.65,1.160
7.83,126.67,1.145
7.84,126.69,1.130
7.84,126.72,1.116
7.84,126.74,1.102
7.84,126.77,1.089
7.84,126.79,1.075
7.84,126.81,1.061
7.85,126.83,1.046
7.85,126.86,1.030
7.85,126.88,1.014
7.85,126.90,0.998
7.85,126.93,0.985
7.85,126.95,0.974
7.85,126.97,0.965
7.86,126.99,0.956
7.86,127.01,0.950
7.86,127.04,0.942
7.86,127.06,0.932
7.86,127.08,0.921
7.86,127.10,0.908
7.87,127.12,0.893
7.87,127.15,0.880
7.87,127.17,0.868
7.87,127.19,0.858
7.87,127.21,0.849
7.88,127.23,0.840
7.88,127.25,0.831
7.88,127.27,0.823
7.88,127.29,0.814
7.88,127.31,0.806
7.88,127.34,0.796
7.89,127.36,0.789
7.89,127.38,0.780
7.89,127.40,0.773
7.89,127.42,0.765
7.89,127.44,0.757
7.89,127.46,0.749
7.90,127.48,0.740
7.90,127.50,0.731
7.90,127.52,0.724
7.90,127.54,0.716
7.90,127.56,0.709
7.90,127.58,0.702
7.90,127.60,0.695
7.91,127.62,0.689
7.91,127.64,0.683
7.91,127.66,0.678
7.91,127.68,0.672
7.91,127.70,0.667
7.91,127.72,0.661
7.92,127.74,0.655
7.92,127.76,0.649
7.92,127.77,0.643
7.92,127.79,0.636
7.92,127.81,0.630
7.93,127.83,0.624
7.93,127.85,0.619
7.93,127.87,0.613
7.93,127.89,0.609
7.93,127.91,0.605
7.93,127.93,0.601
7.94,127.95,0.596
7.94,127.97,0.591
7.94,127.98,0.586
7.94,128.00,0.581
7.94,128.02,0.577
7.94,128.04,0.573
7.95,128.06,0.567
7.95,128.08,0.563
7.95,128.10,0.559
7.95,128.12,0.555
7.95,128.13,0.552
7.95,128.15,0.549
7.95,128.17,0.544
7.96,128.19,0.540
7.96,128.21,0.535
7.96,128.23,0.532
7.96,128.24,0.528
7.96,128.26,0.525
7.96,128.28,0.521
7.97,128.30,0.518
7.97,128.32,0.515
7.97,128.33,0.512
7.97,128.35,0.511
7.97,128.37,0.508
7.98,128.39,0.506
7.98,128.41,0.502
7.98,128.43,0.500
7.98,128.44,0.495
7.98,128.46,0.492
7.98,128.48,0.489
7.99,128.50,0.486
7.99,128.51,0.482
7.99,128.53,0.479
7.99,128.55,0.476
7.99,128.57,0.474
7.99,128.59,0.473
8.00,128.60,0.471
8.00,128.62,0.470
8.00,128.64,0.467
8.00,128.66,0.465
8.00,128.68,0.463
8.00,128.69,0.462
8.00,128.71,0.459
8.01,128.73,0.456
8.01,128.75,0.455
8.01,128.76,0.452
8.01,128.78,0.450
8.01,128.80,0.448
8.01,128.82,0.446
8.02,128.83,0.443
8.02,128.85,0.442
8.02,128.87,0.440
8.02,128.89,0.438
8.02,128.90,0.436
8.03,128.92,0.434
8.03,128.94,0.432
8.03,128.96,0.432
8.03,128.97,0.431
8.03,128.99,0.429
8.03,129.01,0.428
8.04,129.03,0.427
8.04,129.04,0.425
8.04,129.06,0.424
8.04,129.08,0.423
8.04,129.10,0.420
8.04,129.11,0.419
8.05,129.13,0.417
8.05,129.15,0.415
8.05,129.16,0.413
8.05,129.18,0.411
8.05,129.20,0.410
8.05,129.22,0.409
8.05,129.23,0.407
8.06,129.25,0.406
8.06,129.27,0.406
8.06,129.29,0.405
8.06,129.30,0.404
8.06,129.32,0.403
8.06,129.34,0.402
8.07,129.35,0.402
8.07,129.37,0.402
8.07,129.39,0.400
8.07,129.41,0.400
8.07,129.42,0.400
8.08,129.44,0.399
8.08,129.46,0.397
8.08,129.47,0.394
8.08,129.49,0.393
8.08,129.51,0.392
8.08,129.52,0.391
8.09,129.54,0.391
8.09,129.56,0.390
8.09,129.58,0.389
8.09,129.59,0.389
8.09,129.61,0.389
8.09,129.63,0.388
8.10,129.64,0.388
8.10,129.66,0.388
8.10,129.68,0.387
8.10,129.70,0.386
8.10,129.71,0.385
8.10,129.73,0.384
8.10,129.75,0.384
8.11,129.76,0.383
8.11,129.78,0.383
8.11,129.80,0.382
8.11,129.81,0.381
8.11,129.83,0.381
8.11,129.85,0.380
8.12,129.87,0.380
8.12,129.88,0.379
8.12,129.90,0.379
8.12,129.92,0.378
8.12,129.93,0.377
8.13,129.95,0.377
8.13,129.97,0.376
8.13,129.98,0.375
8.13,130.00,0.374
8.13,130.02,0.374
8.13,130.04,0.373
8.14,130.05,0.373
8.14,130.07,0.372
8.14,130.09,0.371
8.14,130.10,0.371
8.14,130.12,0.370
8.14,130.14,0.370
8.15,130.15,0.370
8.15,130.17,0.370
8.15,130.19,0.370
8.15,130.20,0.370
8.15,130.22,0.370
8.15,130.24,0.370
8.15,130.25,0.370
8.16,130.27,0.370
8.16,130.29,0.369
8.16,130.30,0.369
8.16,130.32,0.369
8.16,130.34,0.368
8.16,130.35,0.368
8.17,130.37,0.367
8.17,130.39,0.367
8.17,130.41,0.367
8.17,130.42,0.367
8.17,130.44,0.367
8.18,130.46,0.367
8.18,130.47,0.366
8.18,130.49,0.366
8.18,130.51,0.366
8.18,130.52,0.366
8.18,130.54,0.365
8.19,130.56,0.365
8.19,130.57,0.365
8.19,130.59,0.365
8.19,130.61,0.365
8.19,130.63,0.365
8.19,130.64,0.365
8.20,130.66,0.365
8.20,130.67,0.364
8.20,130.69,0.364
8.20,130.71,0.364
8.20,130.73,0.364
8.20,130.74,0.364
8.20,130.76,0.364
8.21,130.78,0.364
8.21,130.79,0.363
8.21,130.81,0.363
8.21,130.83,0.363
8.21,130.84,0.363
8.21,130.86,0.363
8.22,130.88,0.363
8.22,130.89,0.363
8.22,130.91,0.363
8.22,130.93,0.363
8.22,130.94,0.363
8.23,130.96,0.363
8.23,130.98,0.362
8.23,130.99,0.362
8.23,131.01,0.362
8.23,131.03,0.362
8.23,131.04,0.362
8.24,131.06,0.362
8.24,131.08,0.361
8.24,131.09,0.361
8.24,131.11,0.361
8.24,131.13,0.360
8.24,131.14,0.360
8.25,131.16,0.360
8.25,131.18,0.360
8.25,131.19,0.360
8.25,131.21,0.360
8.25,131.23,0.360
8.25,131.24,0.359
8.25,131.26,0.359
8.26,131.28,0.359
8.26,131.29,0.359
8.26,131.31,0.359
8.26,131.33,0.359
8.26,131.34,0.358
8.26,131.36,0.358
8.27,131.38,0.358
8.27,131.39,0.358
8.27,131.41,0.358
8.27,131.43,0.358
8.27,131.44,0.358
8.28,131.46,0.357
8.28,131.48,0.357
8.28,131.49,0.357
8.28,131.51,0.357
8.28,131.53,0.357
8.28,131.54,0.357
8.29,131.56,0.357
8.29,131.58,0.357
8.29,131.59,0.357
8.29,131.61,0.357
8.29,131.63,0.357
8.29,131.64,0.357
8.30,131.66,0.357
8.30,131.68,0.357
8.30,131.69,0.357
8.30,131.71,0.357
8.30,131.73,0.357
8.30,131.75,0.357
8.30,131.76,0.357
8.31,131.78,0.356
8.31,131.79,0.356
8.31,131.81,0.356
8.31,131.83,0.356
8.31,131.85,0.356
8.31,131.86,0.356
8.32,131.88,0.356
8.32,131.90,0.356
8.32,131.91,0.356
8.32,131.93,0.356
8.32,131.95,0.356
8.33,131.96,0.356
8.33,131.98,0.356
8.33,132.00,0.356
8.33,132.01,0.356
8.33,132.03,0.356
8.33,132.05,0.356
8.34,132.06,0.356
8.34,132.08,0.356
8.34,132.10,0.356
8.34,132.11,0.356
8.34,132.13,0.356
8.34,132.15,0.356
8.35,132.16,0.356
8.35,132.18,0.356
8.35,132.20,0.356
8.35,132.21,0.356
8.35,132.23,0.356
8.35,132.25,0.356
8.35,132.26,0.356
8.36,132.28,0.356
8.36,132.30,0.356
8.36,132.31,0.356
8.36,132.33,0.356
8.36,132.35,0.356
8.36,132.36,0.356
8.37,132.38,0.356
8.37,132.40,0.355
8.37,132.41,0.355
8.37,132.43,0.355
8.37,132.45,0.355
8.38,132.46,0.355
8.38,132.48,0.355
8.38,132.50,0.355
8.38,132.51,0.355
8.38,132.53,0.355
8.38,132.55,0.355
8.39,132.56,0.355
8.39,132.58,0.355
8.39,132.60,0.355
8.39,132.61,0.355
