4.19,70.33,0.235
4.19,70.35,0.235
4.19,70.37,0.235
4.19,70.38,0.235
4.19,70.40,0.235
4.20,70.42,0.235
4.20,70.43,0.235
4.20,70.45,0.235
4.20,70.47,0.235
4.20,70.48,0.235
4.21,70.50,0.235
4.21,70.52,0.235
4.21,70.53,0.235
4.21,70.55,0.235
4.21,70.57,0.235
4.21,70.58,0.235
4.21,70.60,0.235
4.22,70.62,0.235
4.22,70.63,0.235
4.22,70.65,0.235
4.22,70.67,0.235
4.22,70.68,0.235
4.23,70.70,0.235
4.23,70.72,0.235
4.23,70.73,0.235
4.23,70.75,0.235
4.23,70.77,0.235
4.23,70.78,0.235
4.24,70.80,0.235
4.24,70.82,0.235
4.24,70.83,0.235
4.24,70.85,0.235
4.24,70.87,0.235
4.24,70.88,0.235
4.24,70.90,0.235
4.25,70.92,0.235
4.25,70.93,0.235
4.25,70.95,0.235
4.25,70.97,0.235
4.25,70.98,0.235
4.26,71.00,0.235
4.26,71.02,0.235
4.26,71.03,0.235
4.26,71.05,0.235
4.26,71.07,0.235
4.26,71.08,0.235
4.26,71.10,0.235
4.27,71.12,0.235
4.27,71.13,0.235
4.27,71.15,0.235
4.27,71.17,0.235
4.27,71.18,0.235
4.28,71.20,0.235
4.28,71.22,0.235
4.28,71.23,0.235
4.28,71.25,0.236
4.28,71.27,0.236
4.28,71.28,0.236
4.29,71.30,0.236
4.29,71.32,0.236
4.29,71.33,0.236
4.29,71.35,0.236
4.29,71.37,0.236
4.29,71.38,0.236
4.30,71.40,0.236
4.30,71.42,0.236
4.30,71.43,0.236
4.30,71.45,0.236
4.30,71.47,0.236
4.30,71.48,0.236
4.30,71.50,0.236
4.31,71.52,0.236
4.31,71.53,0.236
4.31,71.55,0.236
4.31,71.57,0.236
4.31,71.58,0.236
4.31,71.60,0.236
4.32,71.62,0.236
4.32,71.63,0.236
4.32,71.65,0.236
4.32,71.67,0.236
4.32,71.68,0.236
4.33,71.70,0.236
4.33,71.72,0.236
4.33,71.73,0.236
4.33,71.75,0.236
4.33,71.77,0.236
4.33,71.78,0.236
4.34,71.80,0.236
4.34,71.82,0.236
4.34,71.83,0.236
4.34,71.85,0.236
4.34,71.87,0.236
4.34,71.88,0.236
4.35,71.90,0.236
4.35,71.92,0.236
4.35,71.93,0.236
4.35,71.95,0.236
4.35,71.97,0.236
4.35,71.98,0.236
4.35,72.00,0.236
4.36,72.02,0.236
4.36,72.03,0.236
4.36,72.05,0.236
4.36,72.07,0.236
4.36,72.08,0.236
4.36,72.10,0.236
4.37,72.12,0.236
4.37,72.13,0.236
4.37,72.15,0.236
4.37,72.17,0.236
4.37,72.18,0.236
4.38,72.20,0.236
4.38,72.22,0.236
4.38,72.23,0.236
4.38,72.25,0.236
4.38,72.27,0.236
4.38,72.28,0.236
4.39,72.30,0.236
4.39,72.32,0.236
4.39,72.33,0.236
4.39,72.35,0.236
4.39,72.37,0.236
4.39,72.38,0.236
4.40,72.40,0.236
4.40,72.42,0.236
4.40,72.43,0.236
4.40,72.45,0.236
4.40,72.47,0.236
4.40,72.48,0.236
4.40,72.50,0.236
4.41,72.52,0.236
4.41,72.53,0.236
4.41,72.55,0.236
4.41,72.57,0.236
4.41,72.58,0.237
4.41,72.60,0.237
4.42,72.62,0.237
4.42,72.63,0.237
4.42,72.65,0.237
4.42,72.67,0.237
4.42,72.68,0.237
4.43,72.70,0.237
4.43,72.72,0.237
4.43,72.74,0.237
4.43,72.75,0.237
4.43,72.77,0.237
4.43,72.78,0.237
4.44,72.80,0.237
4.44,72.82,0.237
4.44,72.84,0.237
4.44,72.85,0.237
4.44,72.87,0.237
4.44,72.89,0.237
4.45,72.90,0.237
4.45,72.92,0.237
4.45,72.94,0.237
4.45,72.95,0.237
4.45,72.97,0.237
4.45,72.99,0.237
4.45,73.00,0.237
4.46,73.02,0.237
4.46,73.04,0.237
4.46,73.05,0.237
4.46,73.07,0.237
4.46,73.09,0.237
4.46,73.10,0.237
4.47,73.12,0.237
4.47,73.14,0.237
4.47,73.15,0.237
4.47,73.17,0.237
4.47,73.18,0.237
4.48,73.20,0.237
4.48,73.22,0.237
4.48,73.24,0.237
4.48,73.25,0.237
4.48,73.27,0.237
4.48,73.29,0.237
4.49,73.30,0.237
4.49,73.32,0.237
4.49,73.34,0.237
4.49,73.35,0.237
4.49,73.37,0.237
4.49,73.39,0.237
4.50,73.40,0.237
4.50,73.42,0.237
4.50,73.44,0.237
4.50,73.45,0.237
4.50,73.47,0.237
4.50,73.49,0.237
4.50,73.50,0.237
4.51,73.52,0.237
4.51,73.54,0.237
4.51,73.55,0.237
4.51,73.57,0.237
4.51,73.59,0.237
4.51,73.60,0.237
4.52,73.62,0.237
4.52,73.64,0.237
4.52,73.65,0.237
4.52,73.67,0.237
4.52,73.69,0.237
4.53,73.70,0.237
4.53,73.72,0.237
4.53,73.74,0.237
4.53,73.75,0.237
4.53,73.77,0.237
4.53,73.79,0.237
4.54,73.80,0.237
4.54,73.82,0.237
4.54,73.84,0.237
4.54,73.85,0.237
4.54,73.87,0.237
4.54,73.89,0.237
4.55,73.90,0.237
4.55,73.92,0.237
4.55,73.94,0.237
4.55,73.95,0.237
4.55,73.97,0.237
4.55,73.99,0.238
4.55,74.00,0.238
4.56,74.02,0.238
4.56,74.04,0.238
4.56,74.05,0.238
4.56,74.07,0.238
4.56,74.09,0.238
4.56,74.10,0.238
4.57,74.12,0.238
4.57,74.14,0.238
4.57,74.15,0.238
4.57,74.17,0.238
4.57,74.19,0.238
4.58,74.20,0.238
4.58,74.22,0.238
4.58,74.24,0.238
4.58,74.25,0.238
4.58,74.27,0.238
4.58,74.29,0.238
4.59,74.30,0.238
4.59,74.32,0.238
4.59,74.34,0.238
4.59,74.35,0.238
4.59,74.37,0.238
4.59,74.39,0.238
4.60,74.40,0.238
4.60,74.42,0.238
4.60,74.44,0.238
4.60,74.45,0.238
4.60,74.47,0.238
4.60,74.49,0.238
4.60,74.50,0.238
4.61,74.52,0.238
4.61,74.54,0.238
4.61,74.55,0.238
4.61,74.57,0.238
4.61,74.59,0.238
4.61,74.60,0.238
4.62,74.62,0.238
4.62,74.64,0.238
4.62,74.65,0.238
4.62,74.67,0.238
4.62,74.69,0.238
4.63,74.70,0.238
4.63,74.72,0.238
4.63,74.74,0.238
4.63,74.75,0.238
4.63,74.77,0.238
4.63,74.79,0.238
4.64,74.80,0.238
4.64,74.82,0.238
4.64,74.84,0.238
4.64,74.85,0.238
4.64,74.87,0.238
4.64,74.89,0.238
4.65,74.90,0.238
4.65,74.92,0.238
4.65,74.94,0.238
4.65,74.95,0.238
4.65,74.97,0.238
4.65,74.99,0.238
4.65,75.00,0.238
4.66,75.02,0.238
4.66,75.04,0.238
4.66,75.05,0.238
4.66,75.07,0.238
4.66,75.09,0.238
4.66,75.10,0.238
4.67,75.12,0.238
4.67,75.14,0.238
4.67,75.15,0.238
4.67,75.17,0.238
4.67,75.19,0.238
4.68,75.20,0.238
4.68,75.22,0.238
4.68,75.24,0.238
4.68,75.25,0.238
4.68,75.27,0.238
4.68,75.29,0.238
4.69,75.30,0.238
4.69,75.32,0.238
4.69,75.34,0.238
4.69,75.35,0.238
4.69,75.37,0.238
4.69,75.39,0.238
4.70,75.40,0.238
4.70,75.42,0.238
4.70,75.44,0.238
4.70,75.45,0.238
4.70,75.47,0.238
4.70,75.49,0.238
4.70,75.50,0.238
4.71,75.52,0.239
4.71,75.54,0.239
4.71,75.55,0.239
4.71,75.57,0.239
4.71,75.59,0.239
4.71,75.60,0.239
4.72,75.62,0.239
4.72,75.64,0.239
4.72,75.65,0.239
4.72,75.67,0.239
4.72,75.69,0.239
4.73,75.70,0.239
4.73,75.72,0.239
4.73,75.74,0.239
4.73,75.75,0.239
4.73,75.77,0.239
4.73,75.79,0.239
4.74,75.80,0.239
4.74,75.82,0.239
4.74,75.84,0.239
4.74,75.85,0.239
4.74,75.87,0.239
4.74,75.89,0.239
4.75,75.90,0.239
4.75,75.92,0.239
4.75,75.94,0.239
4.75,75.95,0.239
4.75,75.97,0.239
4.75,75.99,0.239
4.75,76.00,0.239
4.76,76.02,0.239
4.76,76.04,0.239
4.76,76.05,0.239
4.76,76.07,0.239
4.76,76.09,0.239
4.76,76.10,0.239
4.77,76.12,0.239
4.77,76.14,0.239
4.77,76.15,0.239
4.77,76.17,0.239
4.77,76.19,0.239
4.78,76.20,0.239
4.78,76.22,0.239
4.78,76.24,0.239
4.78,76.26,0.239
4.78,76.27,0.239
4.78,76.29,0.239
4.79,76.31,0.239
4.79,76.32,0.239
4.79,76.34,0.239
4.79,76.35,0.239
4.79,76.37,0.239
4.79,76.39,0.239
4.80,76.40,0.239
4.80,76.42,0.239
4.80,76.44,0.239
4.80,76.46,0.239
4.80,76.47,0.239
4.80,76.49,0.239
4.80,76.51,0.239
4.81,76.52,0.239
4.81,76.54,0.239
4.81,76.56,0.239
4.81,76.57,0.239
4.81,76.59,0.239
4.81,76.60,0.239
4.82,76.62,0.239
4.82,76.64,0.239
4.82,76.65,0.239
4.82,76.67,0.239
4.82,76.69,0.239
4.83,76.70,0.239
4.83,76.72,0.239
4.83,76.74,0.239
4.83,76.75,0.239
4.83,76.77,0.239
4.83,76.79,0.240
4.84,76.80,0.240
4.84,76.82,0.240
4.84,76.84,0.240
4.84,76.86,0.240
4.84,76.87,0.240
4.84,76.89,0.240
4.85,76.91,0.240
4.85,76.92,0.240
4.85,76.94,0.240
4.85,76.95,0.240
4.85,76.97,0.240
4.85,76.99,0.240
4.85,77.00,0.240
4.86,77.02,0.240
4.86,77.04,0.240
4.86,77.06,0.240
4.86,77.07,0.240
4.86,77.09,0.240
4.86,77.11,0.240
4.87,77.12,0.240
4.87,77.14,0.240
4.87,77.15,0.240
4.87,77.17,0.240
4.87,77.19,0.240
4.88,77.21,0.240
4.88,77.22,0.240
4.88,77.24,0.240
4.88,77.26,0.240
4.88,77.27,0.240
4.88,77.29,0.240
4.89,77.31,0.240
4.89,77.32,0.240
4.89,77.34,0.240
4.89,77.35,0.240
4.89,77.37,0.240
4.89,77.39,0.240
4.90,77.41,0.240
4.90,77.42,0.240
4.90,77.44,0.240
4.90,77.46,0.240
4.90,77.47,0.240
4.90,77.49,0.240
4.90,77.50,0.240
4.91,77.52,0.240
4.91,77.54,0.240
4.91,77.56,0.240
4.91,77.57,0.240
4.91,77.59,0.240
4.91,77.60,0.240
4.92,77.62,0.240
4.92,77.64,0.240
4.92,77.66,0.240
4.92,77.67,0.240
4.92,77.69,0.240
4.93,77.71,0.240
4.93,77.72,0.240
4.93,77.74,0.240
4.93,77.76,0.240
4.93,77.77,0.240
4.93,77.79,0.240
4.94,77.81,0.240
4.94,77.82,0.240
4.94,77.84,0.240
4.94,77.86,0.240
4.94,77.87,0.240
4.94,77.89,0.240
4.95,77.91,0.240
4.95,77.92,0.240
4.95,77.94,0.240
4.95,77.96,0.240
4.95,77.97,0.240
4.95,77.99,0.240
4.95,78.01,0.240
4.96,78.02,0.240
4.96,78.04,0.240
4.96,78.05,0.240
4.96,78.07,0.240
4.96,78.09,0.240
4.96,78.11,0.240
4.97,78.12,0.240
4.97,78.14,0.240
4.97,78.16,0.240
4.97,78.17,0.240
4.97,78.19,0.240
4.98,78.21,0.240
4.98,78.22,0.241
4.98,78.24,0.241
4.98,78.26,0.241
4.98,78.27,0.241
4.98,78.29,0.241
4.99,78.31,0.241
4.99,78.32,0.241
4.99,78.34,0.241
4.99,78.36,0.241
4.99,78.37,0.241
4.99,78.39,0.241
5.00,78.41,0.241
5.00,78.42,0.241
5.00,78.44,0.241
5.00,78.46,0.241
5.00,78.47,0.241
5.00,78.49,0.241
5.00,78.51,0.241
5.01,78.52,0.241
5.01,78.54,0.241
5.01,78.56,0.241
5.01,78.57,0.241
5.01,78.59,0.241
5.01,78.61,0.241
5.02,78.62,0.241
5.02,78.64,0.241
5.02,78.66,0.241
5.02,78.67,0.241
5.02,78.69,0.241
5.03,78.71,0.241
5.03,78.72,0.241
5.03,78.74,0.241
5.03,78.76,0.241
5.03,78.77,0.241
5.03,78.79,0.241
5.04,78.81,0.241
5.04,78.82,0.241
5.04,78.84,0.241
5.04,78.86,0.241
5.04,78.87,0.241
5.04,78.89,0.241
5.05,78.91,0.241
5.05,78.92,0.241
5.05,78.94,0.241
5.05,78.96,0.241
5.05,78.97,0.241
5.05,78.99,0.241
5.05,79.01,0.241
5.06,79.02,0.241
5.06,79.04,0.241
5.06,79.06,0.241
5.06,79.07,0.241
5.06,79.09,0.241
5.06,79.11,0.241
5.07,79.12,0.241
5.07,79.14,0.241
5.07,79.16,0.241
5.07,79.17,0.241
5.07,79.19,0.241
5.08,79.21,0.241
5.08,79.22,0.241
5.08,79.24,0.241
5.08,79.26,0.241
5.08,79.27,0.241
5.08,79.29,0.241
5.09,79.31,0.241
5.09,79.32,0.241
5.09,79.34,0.241
5.09,79.36,0.241
5.09,79.37,0.241
5.09,79.39,0.241
5.10,79.41,0.241
5.10,79.42,0.241
5.10,79.44,0.241
5.10,79.46,0.241
5.10,79.47,0.241
5.10,79.49,0.241
5.10,79.51,0.241
5.11,79.52,0.241
5.11,79.54,0.242
5.11,79.56,0.242
5.11,79.57,0.242
5.11,79.59,0.242
5.11,79.61,0.242
5.12,79.62,0.242
5.12,79.64,0.242
5.12,79.66,0.242
5.12,79.67,0.242
5.12,79.69,0.242
5.13,79.71,0.242
5.13,79.73,0.242
5.13,79.74,0.242
5.13,79.76,0.242
5.13,79.78,0.242
5.13,79.79,0.242
5.14,79.81,0.242
5.14,79.82,0.242
5.14,79.84,0.242
5.14,79.86,0.242
5.14,79.87,0.242
5.14,79.89,0.242
5.15,79.91,0.242
5.15,79.92,0.242
5.15,79.94,0.242
5.15,79.96,0.242
5.15,79.97,0.242
5.15,79.99,0.242
5.15,80.01,0.242
5.16,80.02,0.242
5.16,80.04,0.242
5.16,80.06,0.242
5.16,80.07,0.242
5.16,80.09,0.242
5.16,80.11,0.242
5.17,80.13,0.242
5.17,80.14,0.242
5.17,80.16,0.242
5.17,80.17,0.242
5.17,80.19,0.242
5.18,80.21,0.242
5.18,80.22,0.242
5.18,80.24,0.242
5.18,80.26,0.242
5.18,80.27,0.242
5.18,80.29,0.242
5.19,80.31,0.242
5.19,80.33,0.242
5.19,80.34,0.242
5.19,80.36,0.242
5.19,80.37,0.242
5.19,80.39,0.242
5.20,80.41,0.242
5.20,80.42,0.242
5.20,80.44,0.242
5.20,80.46,0.242
5.20,80.47,0.242
5.20,80.49,0.242
5.20,80.51,0.242
5.21,80.52,0.242
5.21,80.54,0.242
5.21,80.56,0.242
5.21,80.57,0.242
5.21,80.59,0.242
5.21,80.61,0.242
5.22,80.62,0.242
5.22,80.64,0.242
5.22,80.66,0.242
5.22,80.68,0.242
5.22,80.69,0.242
5.23,80.71,0.242
5.23,80.72,0.242
5.23,80.74,0.242
5.23,80.76,0.242
5.23,80.77,0.242
5.23,80.79,0.242
5.24,80.81,0.242
5.24,80.82,0.242
5.24,80.84,0.242
5.24,80.86,0.242
5.24,80.87,0.242
5.24,80.89,0.242
5.25,80.91,0.242
5.25,80.92,0.242
5.25,80.94,0.242
5.25,80.96,0.242
5.25,80.97,0.242
5.25,80.99,0.242
5.25,81.01,0.242
5.26,81.02,0.243
5.26,81.04,0.243
5.26,81.06,0.243
5.26,81.07,0.243
5.26,81.09,0.243
5.26,81.11,0.243
5.27,81.12,0.243
5.27,81.14,0.243
5.27,81.16,0.243
5.27,81.18,0.243
5.27,81.19,0.243
5.28,81.21,0.243
5.28,81.23,0.243
5.28,81.24,0.243
5.28,81.26,0.243
5.28,81.27,0.243
5.28,81.29,0.243
5.29,81.31,0.243
5.29,81.32,0.243
5.29,81.34,0.243
5.29,81.36,0.243
5.29,81.37,0.243
5.29,81.39,0.243
5.30,81.41,0.243
5.30,81.43,0.243
5.30,81.44,0.243
5.30,81.46,0.243
5.30,81.48,0.243
5.30,81.49,0.243
5.30,81.51,0.243
5.31,81.53,0.243
5.31,81.54,0.243
5.31,81.56,0.243
5.31,81.58,0.243
5.31,81.59,0.243
5.31,81.61,0.243
5.32,81.63,0.243
5.32,81.64,0.243
5.32,81.66,0.243
5.32,81.67,0.243
5.32,81.69,0.243
5.33,81.71,0.243
5.33,81.73,0.243
5.33,81.74,0.243
5.33,81.76,0.243
5.33,81.77,0.243
5.33,81.79,0.243
5.34,81.81,0.243
5.34,81.83,0.243
5.34,81.84,0.243
5.34,81.86,0.243
5.34,81.87,0.243
5.34,81.89,0.243
5.35,81.91,0.243
5.35,81.93,0.243
5.35,81.94,0.243
5.35,81.96,0.243
5.35,81.98,0.243
5.35,81.99,0.243
5.35,82.01,0.243
5.36,82.03,0.243
5.36,82.04,0.243
5.36,82.06,0.243
5.36,82.08,0.243
5.36,82.09,0.243
5.36,82.11,0.243
5.37,82.12,0.243
5.37,82.14,0.243
5.37,82.16,0.243
5.37,82.18,0.243
5.37,82.19,0.243
5.38,82.21,0.243
5.38,82.23,0.243
5.38,82.24,0.243
5.38,82.26,0.243
5.38,82.28,0.243
5.38,82.29,0.243
5.39,82.31,0.243
5.39,82.33,0.243
5.39,82.34,0.243
5.39,82.36,0.243
5.39,82.38,0.243
5.39,82.39,0.243
5.40,82.41,0.243
5.40,82.43,0.243
5.40,82.44,0.243
5.40,82.46,0.243
5.40,82.48,0.243
5.40,82.49,0.243
5.40,82.51,0.243
5.41,82.53,0.243
5.41,82.54,0.244
5.41,82.56,0.244
5.41,82.58,0.244
5.41,82.59,0.244
5.41,82.61,0.244
5.42,82.63,0.244
5.42,82.64,0.244
5.42,82.66,0.244
5.42,82.68,0.244
5.42,82.69,0.244
5.43,82.71,0.244
5.43,82.73,0.244
5.43,82.74,0.244
5.43,82.76,0.244
5.43,82.78,0.244
5.43,82.79,0.244
5.44,82.81,0.244
5.44,82.83,0.244
5.44,82.84,0.244
5.44,82.86,0.244
5.44,82.88,0.244
5.44,82.89,0.244
5.45,82.91,0.244
5.45,82.93,0.244
5.45,82.94,0.244
5.45,82.96,0.244
5.45,82.98,0.244
5.45,82.99,0.244
5.45,83.01,0.244
5.46,83.03,0.244
5.46,83.04,0.244
5.46,83.06,0.244
5.46,83.08,0.244
5.46,83.09,0.244
5.46,83.11,0.244
5.47,83.13,0.244
5.47,83.14,0.244
5.47,83.16,0.244
5.47,83.18,0.244
5.47,83.19,0.244
5.48,83.21,0.244
5.48,83.23,0.244
5.48,83.24,0.244
5.48,83.26,0.244
5.48,83.28,0.244
5.48,83.29,0.244
5.49,83.31,0.244
5.49,83.33,0.244
5.49,83.34,0.244
5.49,83.36,0.244
5.49,83.38,0.244
5.49,83.39,0.244
5.50,83.41,0.244
5.50,83.43,0.244
5.50,83.44,0.244
5.50,83.46,0.244
5.50,83.48,0.244
5.50,83.49,0.244
5.50,83.51,0.244
5.51,83.53,0.244
5.51,83.54,0.244
5.51,83.56,0.244
5.51,83.58,0.244
5.51,83.59,0.244
5.51,83.61,0.244
5.52,83.63,0.244
5.52,83.64,0.244
5.52,83.66,0.244
5.52,83.68,0.244
5.52,83.69,0.244
5.53,83.71,0.244
5.53,83.73,0.244
5.53,83.74,0.244
5.53,83.76,0.244
5.53,83.78,0.244
5.53,83.79,0.244
5.54,83.81,0.244
5.54,83.83,0.244
5.54,83.84,0.244
5.54,83.86,0.244
5.54,83.88,0.244
5.54,83.89,0.244
5.55,83.91,0.244
5.55,83.93,0.244
5.55,83.94,0.244
5.55,83.96,0.244
5.55,83.98,0.244
5.55,83.99,0.244
5.55,84.01,0.244
5.56,84.03,0.244
5.56,84.04,0.244
5.56,84.06,0.244
5.56,84.08,0.244
5.56,84.09,0.244
5.56,84.11,0.244
5.57,84.13,0.244
5.57,84.14,0.245
5.57,84.16,0.245
5.57,84.18,0.245
5.57,84.19,0.245
5.58,84.21,0.245
5.58,84.23,0.245
5.58,84.24,0.245
5.58,84.26,0.245
5.58,84.28,0.245
5.58,84.29,0.245
5.59,84.31,0.245
5.59,84.33,0.245
5.59,84.34,0.245
5.59,84.36,0.245
5.59,84.38,0.245
5.59,84.39,0.245
5.60,84.41,0.245
5.60,84.43,0.245
5.60,84.44,0.245
5.60,84.46,0.245
5.60,84.48,0.245
5.60,84.49,0.245
5.60,84.51,0.245
5.61,84.53,0.245
5.61,84.54,0.245
5.61,84.56,0.245
5.61,84.58,0.245
5.61,84.59,0.245
5.61,84.61,0.245
5.62,84.63,0.245
5.62,84.64,0.245
5.62,84.66,0.245
5.62,84.68,0.245
5.62,84.69,0.245
5.63,84.71,0.245
5.63,84.73,0.245
5.63,84.74,0.245
5.63,84.76,0.245
5.63,84.78,0.245
5.63,84.80,0.245
5.64,84.81,0.245
5.64,84.83,0.245
5.64,84.84,0.245
5.64,84.86,0.245
5.64,84.88,0.245
5.64,84.90,0.245
5.65,84.91,0.245
5.65,84.93,0.245
5.65,84.95,0.245
5.65,84.96,0.245
5.65,84.98,0.245
5.65,85.00,0.245
5.65,85.01,0.245
5.66,85.03,0.245
5.66,85.04,0.245
5.66,85.06,0.245
5.66,85.08,0.245
5.66,85.10,0.245
5.66,85.11,0.245
5.67,85.13,0.245
5.67,85.14,0.245
5.67,85.16,0.245
5.67,85.18,0.245
5.67,85.19,0.245
5.68,85.21,0.245
5.68,85.23,0.245
5.68,85.24,0.245
5.68,85.26,0.245
5.68,85.28,0.245
5.68,85.30,0.245
5.69,85.31,0.245
5.69,85.33,0.245
5.69,85.34,0.245
5.69,85.36,0.245
5.69,85.38,0.245
5.69,85.40,0.245
5.70,85.41,0.245
5.70,85.43,0.245
5.70,85.45,0.245
5.70,85.46,0.245
5.70,85.48,0.245
5.70,85.50,0.245
5.70,85.51,0.245
5.71,85.53,0.245
5.71,85.54,0.245
5.71,85.56,0.245
5.71,85.58,0.245
5.71,85.60,0.245
5.71,85.61,0.245
5.72,85.63,0.245
5.72,85.65,0.245
5.72,85.66,0.245
5.72,85.68,0.245
5.72,85.70,0.245
5.73,85.71,0.245
5.73,85.73,0.245
5.73,85.75,0.245
5.73,85.76,0.245
5.73,85.78,0.245
5.73,85.80,0.246
5.74,85.81,0.246
5.74,85.83,0.246
5.74,85.85,0.246
5.74,85.86,0.246
5.74,85.88,0.246
5.74,85.90,0.246
5.75,85.91,0.246
5.75,85.93,0.246
5.75,85.95,0.246
5.75,85.96,0.246
5.75,85.98,0.246
5.75,86.00,0.246
5.75,86.01,0.246
5.76,86.03,0.246
5.76,86.05,0.246
5.76,86.06,0.246
5.76,86.08,0.246
5.76,86.10,0.246
5.76,86.11,0.246
5.77,86.13,0.246
5.77,86.15,0.246
5.77,86.16,0.246
5.77,86.18,0.246
5.77,86.20,0.246
5.78,86.21,0.246
5.78,86.23,0.246
5.78,86.25,0.246
5.78,86.26,0.246
5.78,86.28,0.246
5.78,86.30,0.246
5.79,86.31,0.246
5.79,86.33,0.246
5.79,86.35,0.246
5.79,86.36,0.246
5.79,86.38,0.246
5.79,86.40,0.246
5.80,86.41,0.246
5.80,86.43,0.246
5.80,86.45,0.246
5.80,86.46,0.246
5.80,86.48,0.246
5.80,86.50,0.246
5.80,86.51,0.246
5.81,86.53,0.246
5.81,86.55,0.246
5.81,86.56,0.246
5.81,86.58,0.246
5.81,86.60,0.246
5.81,86.61,0.246
5.82,86.63,0.246
5.82,86.65,0.246
5.82,86.66,0.246
5.82,86.68,0.246
5.82,86.70,0.246
5.83,86.71,0.246
5.83,86.73,0.246
5.83,86.75,0.246
5.83,86.76,0.246
5.83,86.78,0.246
5.83,86.80,0.246
5.84,86.81,0.246
5.84,86.83,0.246
5.84,86.85,0.246
5.84,86.86,0.246
5.84,86.88,0.246
5.84,86.90,0.246
5.85,86.91,0.246
5.85,86.93,0.246
5.85,86.95,0.246
5.85,86.96,0.246
5.85,86.98,0.246
5.85,87.00,0.246
5.85,87.01,0.246
5.86,87.03,0.246
5.86,87.05,0.246
5.86,87.06,0.246
5.86,87.08,0.246
5.86,87.10,0.246
5.86,87.11,0.246
5.87,87.13,0.246
5.87,87.15,0.246
5.87,87.16,0.246
5.87,87.18,0.246
5.87,87.20,0.246
5.88,87.21,0.246
5.88,87.23,0.246
5.88,87.25,0.246
5.88,87.26,0.246
5.88,87.28,0.246
5.88,87.30,0.246
5.89,87.31,0.246
5.89,87.33,0.246
5.89,87.35,0.247
5.89,87.36,0.247
5.89,87.38,0.247
5.89,87.40,0.247
5.90,87.41,0.247
5.90,87.43,0.247
5.90,87.45,0.247
5.90,87.46,0.247
5.90,87.48,0.247
5.90,87.50,0.247
5.90,87.51,0.247
5.91,87.53,0.247
5.91,87.55,0.247
5.91,87.56,0.247
5.91,87.58,0.247
5.91,87.60,0.247
5.91,87.61,0.247
5.92,87.63,0.247
5.92,87.65,0.247
5.92,87.66,0.247
5.92,87.68,0.247
5.92,87.70,0.247
5.93,87.71,0.247
5.93,87.73,0.247
5.93,87.75,0.247
5.93,87.76,0.247
5.93,87.78,0.247
5.93,87.80,0.247
5.94,87.81,0.247
5.94,87.83,0.247
5.94,87.85,0.247
5.94,87.86,0.247
5.94,87.88,0.247
5.94,87.90,0.247
5.95,87.91,0.247
5.95,87.93,0.247
5.95,87.95,0.247
5.95,87.96,0.247
5.95,87.98,0.247
5.95,88.00,0.247
5.95,88.01,0.247
5.96,88.03,0.247
5.96,88.05,0.247
5.96,88.06,0.247
5.96,88.08,0.247
5.96,88.10,0.247
5.96,88.11,0.247
5.97,88.13,0.247
5.97,88.15,0.247
5.97,88.16,0.247
5.97,88.18,0.247
5.97,88.20,0.247
5.98,88.21,0.247
5.98,88.23,0.247
5.98,88.25,0.247
5.98,88.26,0.247
5.98,88.28,0.247
5.98,88.30,0.247
5.99,88.31,0.247
5.99,88.33,0.247
5.99,88.35,0.247
5.99,88.36,0.247
5.99,88.38,0.247
5.99,88.40,0.247
6.00,88.41,0.247
6.00,88.43,0.247
6.00,88.45,0.247
6.00,88.46,0.247
6.00,88.48,0.247
6.00,88.50,0.247
6.00,88.51,0.247
6.01,88.53,0.247
6.01,88.55,0.247
6.01,88.56,0.247
6.01,88.58,0.247
6.01,88.60,0.247
6.01,88.61,0.247
6.02,88.63,0.247
6.02,88.65,0.247
6.02,88.66,0.247
6.02,88.68,0.247
6.02,88.70,0.247
6.03,88.71,0.247
6.03,88.73,0.247
6.03,88.75,0.247
6.03,88.76,0.247
6.03,88.78,0.247
6.03,88.80,0.247
6.04,88.81,0.247
6.04,88.83,0.247
6.04,88.85,0.247
6.04,88.86,0.247
6.04,88.88,0.247
6.04,88.90,0.247
6.05,88.91,0.247
6.05,88.93,0.247
6.05,88.95,0.247
6.05,88.96,0.247
6.05,88.98,0.247
6.05,89.00,0.248
6.05,89.01,0.248
6.06,89.03,0.248
6.06,89.05,0.248
6.06,89.06,0.248
6.06,89.08,0.248
6.06,89.10,0.248
6.06,89.11,0.248
6.07,89.13,0.248
6.07,89.15,0.248
6.07,89.17,0.248
6.07,89.18,0.248
6.07,89.20,0.248
6.08,89.21,0.248
6.08,89.23,0.248
6.08,89.25,0.248
6.08,89.26,0.248
6.08,89.28,0.248
6.08,89.30,0.248
6.09,89.31,0.248
6.09,89.33,0.248
6.09,89.35,0.248
6.09,89.36,0.248
6.09,89.38,0.248
6.09,89.40,0.248
6.10,89.41,0.248
6.10,89.43,0.248
6.10,89.45,0.248
6.10,89.46,0.248
6.10,89.48,0.248
6.10,89.50,0.248
6.10,89.52,0.248
6.11,89.53,0.248
6.11,89.55,0.248
6.11,89.57,0.248
6.11,89.58,0.248
6.11,89.60,0.248
6.11,89.62,0.248
6.12,89.63,0.248
6.12,89.65,0.248
6.12,89.66,0.248
6.12,89.68,0.248
6.12,89.70,0.248
6.13,89.72,0.248
6.13,89.73,0.248
6.13,89.75,0.248
6.13,89.76,0.248
